make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,total_revenue,profit_margin,profit_margin_tier,sale_month_year,sale_quarter
Chevrolet,Corvette Stingray,Base,coupe,manual,1g1ye2d75e5000117,mi,5,9697,silver,black,gm remarketing,54500,52000,Thu Jun 04 2015 03:00:00,52000,-0.04807692307692308,Low,June 2015,2
Chevrolet,Captiva Sport,LS Fleet,SUV,automatic,3gnal2ek2es627940,mi,5,22280,blue,black,gm remarketing,11500,10800,Thu Jun 18 2015 02:30:00,10800,-0.06481481481481481,Low,June 2015,2
Chevrolet,Camaro,LT,convertible,automatic,2g1fb3d3xe9267095,wa,39,37386,black,black,enterprise veh exchange/rental,20100,21000,Wed May 27 2015 05:50:00,21000,0.04285714285714286,Low,May 2015,2
Chevrolet,Camaro,LT,convertible,automatic,2g1fb3d32e9143533,nv,41,32982,silver,black,avis corporation,21000,20200,Fri May 29 2015 05:00:00,20200,-0.039603960396039604,Low,May 2015,2
Chevrolet,Impala,LS,sedan,automatic,2g1wh52k859309834,ny,23,127040,white,beige,broadway garage of columbia county inc,2525,2300,Wed May 27 2015 02:30:00,2300,-0.09782608695652174,Low,May 2015,2
Chrysler,PT Cruiser,Base,wagon,manual,3c4fy48b35t591550,ca,2,159743,off-white,beige,millennium cars,925,1100,Wed May 27 2015 05:15:00,1100,0.1590909090909091,Medium,May 2015,2
Dodge,Dakota,SLT,quad cab,automatic,1d7hw48j35s326964,wa,49,70688,white,gray,haselwood chevrolet cadillac buick pontiac gmc,9275,12300,Wed May 27 2015 06:10:00,12300,0.2459349593495935,High,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,2c4gm68435r475927,ga,37,125399,blue,black,santander consumer,2500,4300,Tue Jun 02 2015 02:30:00,4300,0.4186046511627907,High,June 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,2c4gm68455r666345,ca,42,159717,silver,black,david wilsons ford of orange,1800,2600,Wed May 27 2015 05:30:00,2600,0.3076923076923077,High,May 2015,2
Chevrolet,TrailBlazer,LT,suv,automatic,1gnds13s652307318,ca,28,73761,burgundy,gray,clear view systems,6025,6250,Wed May 27 2015 05:30:00,6250,0.036,Low,May 2015,2
Dodge,Dakota,SLT,quad cab,Unknown,1d7he48k25s341287,nc,33,106586,red,gray,crossroads ford of fuquay-varina,5950,9300,Mon Jun 01 2015 02:00:00,9300,0.3602150537634409,High,June 2015,2
Chevrolet,Uplander,LS,minivan,automatic,1gndv23l95d225674,nc,25,131261,white,gray,north state acceptance,1875,2100,Mon Jun 01 2015 02:30:00,2100,0.10714285714285714,Medium,June 2015,2
Chevrolet,TrailBlazer,LS,suv,automatic,1gndt13s052184760,ca,19,120831,black,gray,veros credit,3700,2800,Thu May 28 2015 05:00:00,2800,-0.32142857142857145,Low,May 2015,2
Chevrolet,TrailBlazer,LT,suv,automatic,1gnds13s452153921,nv,19,101046,gold,brown,dt credit corporation,5050,2700,Thu May 28 2015 04:00:00,2700,-0.8703703703703703,Low,May 2015,2
Dodge,Durango,SXT,suv,automatic,1d4hd38k15f512257,ca,31,119259,silver,gray,guard auto sales,3675,5200,Wed May 27 2015 05:30:00,5200,0.2932692307692308,High,May 2015,2
Dodge,Dakota,SLT,quad cab,automatic,1d7hw48nx5s365697,ny,2,159751,black,gray,broadway garage of columbia county inc,4575,3400,Wed May 27 2015 02:30:00,3400,-0.34558823529411764,Low,May 2015,2
Chevrolet,TrailBlazer,LT,suv,automatic,1gndt13s952108504,fl,25,169426,black,gray,road auto finance,1900,2000,Thu May 28 2015 06:00:00,2000,0.05,Low,May 2015,2
Chrysler,300,C,sedan,automatic,2c3aa63h25h667441,ca,25,151137,off-white,gray,veros credit,4400,3100,Wed May 27 2015 05:30:00,3100,-0.41935483870967744,Low,May 2015,2
Chevrolet,TrailBlazer,LS,suv,automatic,1gnds13s652141169,ga,2,110288,gray,beige,santander consumer,3075,3100,Tue Jun 02 2015 02:30:00,3100,0.008064516129032258,Low,June 2015,2
Chrysler,PT Cruiser,GT,convertible,automatic,3c3ay75s15t289324,az,27,78291,red,tan,hertz remarketing,3175,3500,Thu May 28 2015 05:00:00,3500,0.09285714285714286,Low,May 2015,2
Chrysler,300,C,sedan,automatic,2c3ja63h15h564477,tx,38,99010,blue,gray,gm financial,6400,5500,Thu May 28 2015 03:30:00,5500,-0.16363636363636364,Low,May 2015,2
Dodge,Magnum,RT,wagon,automatic,2d8gv58285h676266,ca,19,82568,black,gray,palm springs nissan,6075,5000,Thu May 28 2015 05:00:00,5000,-0.215,Low,May 2015,2
Dodge,Magnum,RT,wagon,automatic,2d4gv58225h683151,ga,28,29390,red,gray,progressive remarketing,7825,9200,Thu May 28 2015 03:00:00,9200,0.14945652173913043,Medium,May 2015,2
Ford,Escape,XLT,suv,Unknown,1fmcu03155kc79720,nc,29,122751,blue,gray,crossroads ford inc,4025,4800,Mon Jun 01 2015 02:00:00,4800,0.16145833333333334,Medium,June 2015,2
Dodge,Grand Caravan,SXT,minivan,automatic,2d4gp44lx5r464175,tx,23,114923,silver,gray,david mcdavid honda of frisco,2375,3400,Wed May 27 2015 03:20:00,3400,0.3014705882352941,High,May 2015,2
Ford,Escape,XLT,suv,automatic,1fmyu93135ka97279,az,21,137393,red,tan,camelback finance co,2950,1100,Wed May 27 2015 05:00:00,1100,-1.6818181818181819,Low,May 2015,2
Ford,F-150,Lariat,supercab,automatic,1ftpx12585nb32748,fl,19,186235,white,tan,coral springs honda,3650,5700,Fri May 29 2015 02:30:00,5700,0.35964912280701755,High,May 2015,2
Ford,Escape,XLT Sport,suv,automatic,1fmyu93125da01260,tx,35,209568,gray,gray,friendly ford,875,1500,Thu May 28 2015 03:30:00,1500,0.4166666666666667,High,May 2015,2
Dodge,Neon,SE,sedan,Unknown,1b3es26c15d216406,va,21,150297,silver,black,mazda and volkswagon of fredericksburg,1275,250,Thu May 28 2015 02:35:00,250,-4.1,Low,May 2015,2
Ford,F-150,FX4,supercrew,automatic,1ftpw14525fb33839,ga,19,165664,black,black,repo remarketing/first commerce credit union,7075,8500,Thu May 28 2015 03:00:00,8500,0.1676470588235294,Medium,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,1fmzu74k45ua90393,nc,3,169117,white,beige,credit acceptance corp/vrs/southfield,2850,1900,Mon Jun 01 2015 02:30:00,1900,-0.5,Low,June 2015,2
Dodge,Magnum,SE,wagon,automatic,2d8fv48t95h162487,ga,1,215266,silver,gray,capital one auto finance,300,400,Thu Jun 11 2015 05:30:00,400,0.25,High,June 2015,2
Dodge,Magnum,RT,wagon,automatic,2d4gv58265h645860,ga,34,112070,white,gray,capital one auto finance,5125,3200,Tue Jun 02 2015 02:30:00,3200,-0.6015625,Low,June 2015,2
Ford,Econoline Cargo,E-350 Super Duty,Van,automatic,1ftss34l75hb43335,ca,2,188052,white,gray,enterprise vehicle exchange / tra / rental / tulsa,2550,3700,Thu May 28 2015 05:00:00,3700,0.3108108108108108,High,May 2015,2
Dodge,Ram Pickup 2500,SLT,quad cab,automatic,3d7ks28c45g819891,va,21,134847,gray,gray,r addington company,17850,15900,Thu May 28 2015 02:35:00,15900,-0.12264150943396226,Low,May 2015,2
Dodge,Grand Caravan,SXT,minivan,automatic,2d4gp44l05r198746,az,19,105587,silver,gray,camelback finance co,2575,800,Thu May 28 2015 05:00:00,800,-2.21875,Low,May 2015,2
Ford,Explorer,XLT,suv,automatic,1fmzu63e25uc04719,nc,4,120437,white,gray,auto now financial,3300,2600,Mon Jun 08 2015 02:30:00,2600,-0.2692307692307692,Low,June 2015,2
Ford,Expedition,XLT Sport,suv,Unknown,1fmpu15575la91198,in,2,166916,gray,gray,south bay remarketing services,2700,1000,Wed May 27 2015 05:59:00,1000,-1.7,Low,May 2015,2
Ford,Expedition,XLT,suv,automatic,1fmpu15515lb05337,fl,34,92021,silver,gray,auto brokers of tampa bay inc,5275,6000,Wed May 27 2015 08:35:00,6000,0.12083333333333333,Medium,May 2015,2
Dodge,Neon,SXT,sedan,automatic,1b3es56c85d182644,nc,19,119776,orange,black,credit acceptance corp/vrs/southfield,1250,1200,Mon Jun 01 2015 02:30:00,1200,-0.041666666666666664,Low,June 2015,2
Ford,Freestyle,SEL,wagon,automatic,1fmdk02135ga61161,nc,35,209226,silver,gray,crossroads ford inc,400,1700,Mon Jun 01 2015 01:31:00,1700,0.7647058823529411,High,June 2015,2
Ford,Mustang,Premium,coupe,automatic,1zvft80n155141355,va,37,156340,green,black,brown honda,4625,4500,Thu May 28 2015 02:35:00,4500,-0.027777777777777776,Low,May 2015,2
GMC,Yukon,Fleet,suv,automatic,1gkec13t65j123770,ga,24,170675,black,gray,us auto sales inc,5425,5200,Tue Jun 02 2015 06:00:00,5200,-0.04326923076923077,Low,June 2015,2
Ford,Freestar,Limited,minivan,automatic,2fmda58215ba41191,nc,27,102554,red,beige,metro honda,2875,2700,Wed May 27 2015 07:00:00,2700,-0.06481481481481481,Low,May 2015,2
Honda,Accord,EX V-6,sedan,automatic,1hgcm66815a039975,fl,19,134931,black,beige,courtesy toyota of brandon,5025,3600,Thu May 28 2015 09:20:00,3600,-0.3958333333333333,Low,May 2015,2
GMC,Sierra 1500,SLT,extended cab,automatic,1gtek19bx5e340664,oh,2,150589,red,tan,sullivan auto group llc,8375,6900,Thu May 28 2015 03:30:00,6900,-0.213768115942029,Low,May 2015,2
Honda,Accord,EX V-6,coupe,manual,1hgcm817x5a012901,fl,19,173210,black,black,lease & rental management,3650,2500,Fri May 29 2015 02:25:00,2500,-0.46,Low,May 2015,2
Ford,Focus,ZX4 SE,sedan,manual,1fafp34n35w166732,nc,25,153569,white,gray,boyd chevrolet buick gmc,1550,1200,Mon Jun 01 2015 02:00:00,1200,-0.2916666666666667,Low,June 2015,2
Ford,Taurus,SE,sedan,automatic,1fafp53u85a179428,nc,19,139446,burgundy,gray,credit acceptance corp/vrs/southfield,1225,1400,Mon Jun 01 2015 02:30:00,1400,0.125,Medium,June 2015,2
Ford,Mustang,GT Premium,convertible,automatic,1zvht85h755231718,tx,37,148949,blue,black,texas auto,6550,6700,Thu May 28 2015 03:30:00,6700,0.022388059701492536,Low,May 2015,2
Ford,Mustang,Deluxe,convertible,automatic,1zvft84n155238579,va,27,144600,black,gray,cowles ford inc,4925,5700,Thu May 28 2015 02:50:00,5700,0.13596491228070176,Medium,May 2015,2
Honda,Accord,LX,sedan,automatic,jhmcm56455c006261,ca,19,173566,gold,beige,800 loan mart,3275,1600,Thu May 28 2015 05:00:00,1600,-1.046875,Low,May 2015,2
Ford,Five Hundred,SEL,sedan,automatic,1fafp24165g110740,nj,37,136569,red,tan,jonathan motor cars inc,2125,2400,Wed May 27 2015 02:30:00,2400,0.11458333333333333,Medium,May 2015,2
Ford,Mustang,Deluxe,convertible,automatic,1zvft84n755190747,nj,31,97460,red,black,sansone jrs 66 nissan,6525,6200,Wed May 27 2015 02:30:00,6200,-0.05241935483870968,Low,May 2015,2
Jeep,Grand Cherokee,Laredo,suv,automatic,1j4gs48k05c657810,nc,35,140062,blue,beige,crossroads nissan of wake forest,4200,2500,Mon Jun 08 2015 02:00:00,2500,-0.68,Low,June 2015,2
Kia,Sedona,LX,minivan,automatic,kndup132256698079,wi,19,136279,gold,tan,arlington hgts chry dod jeep,1025,950,Wed May 27 2015 03:00:00,950,-0.07894736842105263,Low,May 2015,2
Jeep,Liberty,Renegade,suv,Unknown,1j4gl38k65w563985,pa,32,93602,silver,gray,credit acceptance corp/vrs/southfield,4975,5500,Tue Jun 02 2015 02:30:00,5500,0.09545454545454546,Low,June 2015,2
Honda,Odyssey,EX-L,minivan,automatic,5fnrl38685b056995,fl,25,169921,gray,gray,east coast financial,4575,4400,Tue Jun 02 2015 02:15:00,4400,-0.03977272727272727,Low,June 2015,2
Honda,Element,LX,suv,manual,5j6yh17395l006560,tx,26,124839,black,black,san antonio dodge chrysler jeep,4100,3100,Wed May 27 2015 03:00:00,3100,-0.3225806451612903,Low,May 2015,2
Hyundai,Elantra,GLS,sedan,automatic,kmhdn46d35u020954,fl,35,111255,silver,—,coggin honda of orlando,1750,3100,Thu May 28 2015 09:20:00,3100,0.43548387096774194,High,May 2015,2
Infiniti,G35,Base,sedan,automatic,jnkcv51e75m209174,fl,41,125829,gold,beige,gm financial,4600,4800,Wed May 27 2015 02:10:00,4800,0.041666666666666664,Low,May 2015,2
Kia,Sedona,EX,minivan,automatic,kndup132556684726,il,19,101000,silver,gray,gateway financial services,2025,1100,Thu May 28 2015 07:00:00,1100,-0.8409090909090909,Low,May 2015,2
Hyundai,Santa Fe,GLS,suv,automatic,km8sc13e75u870773,tx,21,89449,red,gray,wichita falls ford lin inc,3975,3500,Wed May 27 2015 03:05:00,3500,-0.1357142857142857,Low,May 2015,2
Hyundai,Sonata,GLS,sedan,automatic,kmhwf35h45a136900,fl,31,105109,gold,tan,auto brokers of tampa bay inc,2050,4500,Wed May 27 2015 08:35:00,4500,0.5444444444444444,High,May 2015,2
HUMMER,H2,Base,suv,automatic,5grgn23u45h111958,ca,47,88032,yellow,black,aaero sweet corporation,19950,20200,Wed May 27 2015 05:00:00,20200,0.012376237623762377,Low,May 2015,2
Jeep,Grand Cherokee,Laredo,suv,automatic,1j4gr48k85c715254,pa,26,131433,gray,tan,meridian remarketing,4525,3300,Tue Jun 02 2015 02:30:00,3300,-0.3712121212121212,Low,June 2015,2
Jeep,Liberty,Renegade,suv,automatic,1j4gl38k75w671788,il,19,141577,red,gray,santander consumer,3475,2000,Tue Jun 02 2015 03:00:00,2000,-0.7375,Low,June 2015,2
Honda,Civic,Value Package,sedan,automatic,2hges16385h608750,ca,19,181550,white,beige,honda cars of corona,2650,2900,Wed May 27 2015 05:15:00,2900,0.08620689655172414,Low,May 2015,2
Honda,Odyssey,EX-L,minivan,automatic,5fnrl38665b074542,ca,21,143482,blue,gray,acura of pleasanton,5225,6000,Wed Jun 03 2015 05:30:00,6000,0.12916666666666668,Medium,June 2015,2
Honda,Civic,EX,sedan,automatic,2hges267x5h585772,oh,19,154393,blue,gray,automobile acc corp,3325,2600,Thu May 28 2015 02:00:00,2600,-0.27884615384615385,Low,May 2015,2
Jeep,Grand Cherokee,Limited,suv,automatic,1j4hs58n95c703946,ca,19,74172,black,gray,phillips auto brokerage,7550,7400,Wed May 27 2015 05:30:00,7400,-0.02027027027027027,Low,May 2015,2
Honda,Civic,EX,sedan,automatic,2hges26765h629847,fl,2,255666,gray,gray,coggin honda of st. augustine,1050,1450,Thu May 28 2015 06:00:00,1450,0.27586206896551724,High,May 2015,2
Mazda,Mazda6,i Sport,hatchback,automatic,1yvhp84c555m26241,ca,19,151161,black,beige,david wilsons ford of orange,2475,2300,Wed May 27 2015 05:30:00,2300,-0.07608695652173914,Low,May 2015,2
Mercedes-Benz,E-Class,E55 AMG,sedan,automatic,wdbuf76j05a760776,ca,35,147060,black,black,aaero sweet corporation,9175,9800,Wed May 27 2015 04:30:00,9800,0.06377551020408163,Low,May 2015,2
Mazda,Mazda6,i Sport,hatchback,automatic,1yvhp84c155m30237,fl,26,126180,gray,gray,infiniti of tampa,2950,3400,Thu May 28 2015 09:20:00,3400,0.1323529411764706,Medium,May 2015,2
Lexus,ES 330,Base,sedan,automatic,jthba30g755077249,wa,25,234558,green,gray,bellevue nissan,2275,3600,Wed May 27 2015 05:30:00,3600,0.3680555555555556,High,May 2015,2
Mercedes-Benz,SLK-Class,SLK350,convertible,automatic,wdbwk56f75f069557,ca,34,121462,silver,beige,paradise automotive group inc,8900,7700,Wed May 27 2015 05:30:00,7700,-0.15584415584415584,Low,May 2015,2
Mercedes-Benz,CLK-Class,CLK320,coupe,automatic,wdbtj65j05f129065,nj,22,140685,silver,gray,j & s auto haus,5400,5400,Wed May 27 2015 02:00:00,5400,0,Low,May 2015,2
Nissan,Altima,2.5 S,sedan,automatic,1n4al11d25c146656,ca,19,117843,white,black,veros credit,2925,2700,Wed May 27 2015 05:30:00,2700,-0.08333333333333333,Low,May 2015,2
Mazda,Mazda3,SP23 Special Edition,sedan,automatic,jm1bk323851282286,nc,2,156724,blue,gray,automotive leasing specialist,2700,1800,Mon Jun 08 2015 02:30:00,1800,-0.5,Low,June 2015,2
Mercedes-Benz,CLK-Class,CLK500,convertible,automatic,wdbtk75j75f134251,tx,34,85030,black,tan,rii,9075,9800,Thu Jun 11 2015 04:00:00,9800,0.07397959183673469,Low,June 2015,2
Lexus,ES 330,Base,sedan,automatic,jthba30g355115656,tx,22,126168,white,gold,gulfgate dodge chrysler jeep inc,6400,5500,Thu May 28 2015 03:30:00,5500,-0.16363636363636364,Low,May 2015,2
Lexus,IS 300,Base,sedan,automatic,jthbd192050101567,nc,33,150683,silver,beige,hendrick lexus northlake,4800,7500,Wed May 27 2015 07:00:00,7500,0.36,High,May 2015,2
Mercedes-Benz,C-Class,C230 Kompressor,sedan,Unknown,wdbrf40j65f710500,pa,37,77183,red,black,r hollenshead auto sales inc,6275,9500,Fri May 29 2015 02:00:00,9500,0.3394736842105263,High,May 2015,2
Toyota,Corolla,CE,sedan,automatic,1nxbr32e25z465660,fl,19,158275,gray,—,barnett finance company,3050,2100,Thu May 28 2015 08:01:00,2100,-0.4523809523809524,Low,May 2015,2
Nissan,Murano,SL,suv,automatic,jn8az08w85w430340,nj,28,115343,gray,black,j & s auto haus,5175,5500,Wed May 27 2015 02:00:00,5500,0.05909090909090909,Low,May 2015,2
Suzuki,Aerio,SX,wagon,Unknown,js2rc61h955302215,pa,19,145963,silver,black,credit acceptance corp/vrs/southfield,1300,600,Tue Jun 02 2015 02:30:00,600,-1.1666666666666667,Low,June 2015,2
Toyota,Camry,LE,sedan,automatic,4t1be32k35u104049,pa,27,70833,silver,gray,palmiero toyota,5300,5800,Wed May 27 2015 05:00:00,5800,0.08620689655172414,Low,May 2015,2
Toyota,Camry,LE,sedan,automatic,4t1be32k45u416803,nv,25,90214,silver,gray,unique autos,5050,4600,Thu Jun 11 2015 05:00:00,4600,-0.09782608695652174,Low,June 2015,2
Saab,3-Sep,Aero,Sedan,automatic,ys3fh49y351037976,ca,19,116903,gray,gray,crb auto finance,2700,2200,Wed Jun 03 2015 05:30:00,2200,-0.22727272727272727,Low,June 2015,2
Toyota,4Runner,SR5,suv,automatic,jtebu14r050057331,wi,29,200767,white,gray,cedar rapids toyota inc,4625,5400,Wed May 27 2015 03:00:00,5400,0.14351851851851852,Medium,May 2015,2
Toyota,Corolla,LE,sedan,automatic,jtdbr32e252055697,fl,28,103027,silver,gray,dt credit corporation,4350,4600,Wed May 27 2015 08:25:00,4600,0.05434782608695652,Low,May 2015,2
Nissan,Maxima,3.5 SL,sedan,automatic,1n4ba41e05c838127,fl,24,209358,gray,gray,coggin nissan,1600,2000,Thu May 28 2015 06:00:00,2000,0.2,High,May 2015,2
Scion,xB,Base,wagon,Unknown,jtlkt324354030003,tx,26,67746,blue,black,cm investments,4375,4200,Wed May 27 2015 03:00:00,4200,-0.041666666666666664,Low,May 2015,2
Toyota,Camry,LE V6,sedan,Unknown,4t1bf30k25u094534,va,35,94215,red,gray,pohanka honda of fredericksburg,6625,7400,Thu May 28 2015 02:50:00,7400,0.10472972972972973,Medium,May 2015,2
Nissan,Maxima,3.5 SL,sedan,automatic,1n4ba41e65c857734,tx,19,162587,gray,black,cm investments,2325,2800,Wed May 27 2015 03:00:00,2800,0.16964285714285715,Medium,May 2015,2
Toyota,4Runner,SR5,suv,automatic,jtebu14r550077946,ca,33,112236,black,beige,north county hyundai,8975,11400,Wed May 27 2015 05:30:00,11400,0.21271929824561403,High,May 2015,2
Scion,xB,Base,wagon,manual,jtlkt334254018083,az,19,121551,yellow,black,chapman corporate wholesale,3250,4600,Thu May 28 2015 05:00:00,4600,0.29347826086956524,High,May 2015,2
Saturn,ION,2,sedan,automatic,1g8aj52f65z106353,nc,19,198596,gray,gray,crossroads ford mazda,550,600,Mon Jun 01 2015 01:31:00,600,0.08333333333333333,Low,June 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,jf1sg69665h743386,ca,28,92934,gray,black,audi san diego,6750,8100,Wed May 27 2015 05:30:00,8100,0.16666666666666666,Medium,May 2015,2
Toyota,Corolla,LE,sedan,automatic,jtdbr32e952056796,nc,24,134017,black,—,crossroads ford of fuquay-varina,3875,4600,Mon Jun 01 2015 02:00:00,4600,0.15760869565217392,Medium,June 2015,2
Audi,TT,180hp,coupe,automatic,trusc28n241022003,ga,36,91854,red,tan,innovative auto llc,4675,6400,Thu May 28 2015 03:00:00,6400,0.26953125,High,May 2015,2
Toyota,Corolla,S,sedan,Unknown,2t1br30e35c426001,ca,28,106247,black,black,phillips auto brokerage,4875,6200,Wed May 27 2015 05:30:00,6200,0.21370967741935484,High,May 2015,2
BMW,7 Series,745Li,sedan,automatic,wbagn63474ds47822,fl,19,160552,white,gray,westlake financial services,4200,3200,Thu May 28 2015 08:00:00,3200,-0.3125,Low,May 2015,2
BMW,X5,3.0i,suv,automatic,5uxfa135x4lu31579,tx,35,94570,gray,gray,autonation ford katy,6800,5500,Thu May 28 2015 03:30:00,5500,-0.23636363636363636,Low,May 2015,2
Volkswagen,Jetta,Value Edition,sedan,automatic,3vwpf71k45m619515,fl,27,145468,black,gray,barnett finance company,2625,1900,Thu May 28 2015 08:01:00,1900,-0.3815789473684211,Low,May 2015,2
Toyota,Sequoia,SR5,suv,automatic,5tdzt34a05s254959,ca,43,232105,gold,beige,simon funding inc,2750,4750,Wed Jun 03 2015 05:30:00,4750,0.42105263157894735,High,June 2015,2
Toyota,Matrix,Base,wagon,Unknown,2t1kr32e55c349564,fl,23,137829,red,gray,courtesy hyundai,3050,3400,Thu May 28 2015 09:20:00,3400,0.10294117647058823,Medium,May 2015,2
Toyota,Sienna,CE 7-Passenger,minivan,automatic,5tdza23c15s319269,ca,33,184748,gold,gray,acura of pleasanton,3550,4700,Wed Jun 03 2015 05:30:00,4700,0.24468085106382978,High,June 2015,2
Toyota,Sienna,XLE 7-Passenger,minivan,automatic,5tdza22c45s318876,ca,42,129623,white,gray,david wilsons ford of orange,6375,6900,Wed May 27 2015 05:30:00,6900,0.07608695652173914,Low,May 2015,2
Acura,MDX,Touring,suv,automatic,2hnyd18884h500863,nj,27,124671,silver,black,elite acura,5700,5300,Wed May 27 2015 02:30:00,5300,-0.07547169811320754,Low,May 2015,2
Audi,A4,3,sedan,automatic,waujt68ex4a139306,tx,34,161361,silver,gray,bmw of arlington,1950,3000,Thu May 28 2015 04:00:00,3000,0.35,High,May 2015,2
Volkswagen,Touareg,V6,suv,Unknown,wvgbg77l45d010815,pa,33,162218,gray,black,r hollenshead auto sales inc,4200,5900,Fri May 29 2015 02:00:00,5900,0.288135593220339,High,May 2015,2
Toyota,Prius,Base,hatchback,automatic,jtdkb20u157024727,md,31,84667,silver,gray,manheim imports,4275,4100,Tue Jun 02 2015 02:30:00,4100,-0.042682926829268296,Low,June 2015,2
Toyota,Prius,Base,Hatchback,automatic,jtdkb22ux53083330,nj,24,136235,green,beige,dch wappingers falls toyota auto group,3700,3400,Wed May 27 2015 02:30:00,3400,-0.08823529411764706,Low,May 2015,2
Toyota,Matrix,Base,wagon,automatic,2t1kr32e15c497646,ca,25,144923,blue,gray,time finance co,3025,2700,Wed May 27 2015 05:05:00,2700,-0.12037037037037036,Low,May 2015,2
Toyota,Highlander,V6,suv,Unknown,jteep21a250121040,nc,23,178142,blue,beige,fleet lease remarketing,5650,4700,Mon Jun 01 2015 02:30:00,4700,-0.20212765957446807,Low,June 2015,2
BMW,X3,2.5i,suv,automatic,wbxpa73454wc41922,nc,2,35210,silver,black,hendrick bmw,7200,8400,Wed May 27 2015 07:00:00,8400,0.14285714285714285,Medium,May 2015,2
Volvo,S60,2.5T,sedan,automatic,yv1rs592352470984,fl,37,121287,white,gray,coggin nissan,2950,4000,Thu May 28 2015 06:00:00,4000,0.2625,High,May 2015,2
Chevrolet,Cavalier,LS,Coupe,automatic,1g1jh12f547236279,tx,19,95162,silver,gray,d&m leasing,1775,1400,Wed May 27 2015 03:15:00,1400,-0.26785714285714285,Low,May 2015,2
Chevrolet,Silverado 2500HD,LS,crew cab,automatic,1gchk23114f104545,ca,34,92978,white,gray,aaero sweet corporation,17450,20900,Thu May 28 2015 04:30:00,20900,0.16507177033492823,Medium,May 2015,2
Chevrolet,Suburban,1500 LS,suv,automatic,1gnec16z04j238138,nc,22,140307,blue,gray,primeritus remarketing/dai,4650,5300,Mon Jun 01 2015 02:30:00,5300,0.12264150943396226,Medium,June 2015,2
Chevrolet,Suburban,1500 LS,suv,automatic,1gnec16z84j139471,ga,19,245126,green,tan,tomlinson auto sales leasing account,1475,1300,Thu May 28 2015 03:00:00,1300,-0.1346153846153846,Low,May 2015,2
Chevrolet,Tahoe,LS,suv,automatic,1gnec13z84r211081,fl,23,140553,beige,beige,dt credit corporation,5375,5900,Wed May 27 2015 08:25:00,5900,0.08898305084745763,Low,May 2015,2
Cadillac,XLR,Base,convertible,automatic,1g6yv34a945603369,ca,28,71522,black,black,phillips auto brokerage,17500,12250,Wed May 27 2015 05:30:00,12250,-0.42857142857142855,Low,May 2015,2
Chevrolet,Avalanche,1500,crew cab,automatic,3gnek12t54g216237,nc,23,153813,black,black,crossroads ford of fuquay-varina,6175,8600,Mon Jun 01 2015 02:00:00,8600,0.2819767441860465,High,June 2015,2
Chevrolet,Malibu,Base,sedan,automatic,1g1zs52f54f233111,nc,21,120719,black,gray,michael wayne investments,2275,1300,Mon Jun 01 2015 02:30:00,1300,-0.75,Low,June 2015,2
Chevrolet,Corvette,Base,convertible,automatic,1g1yy32g645118787,mo,25,23047,blue,tan,hendrick buick gmc cadillac,23700,19200,Wed May 27 2015 03:30:00,19200,-0.234375,Low,May 2015,2
Buick,LeSabre,Custom,sedan,automatic,1g4hp54k544115159,nc,27,154687,white,beige,crossroads ford inc,1425,2100,Mon Jun 01 2015 02:00:00,2100,0.32142857142857145,High,June 2015,2
Chrysler,Town and Country,Limited,minivan,automatic,2c8gt64l24r521826,ca,19,145900,blue,gray,honor finance corporation,1800,1300,Wed May 27 2015 05:30:00,1300,-0.38461538461538464,Low,May 2015,2
Ford,Escape,XLT,suv,automatic,1fmyu03154da17771,fl,27,127826,gray,gray,enterprise vehicle exchange / rental / tulsa,2625,2200,Fri May 29 2015 02:25:00,2200,-0.19318181818181818,Low,May 2015,2
Dodge,Durango,Limited,suv,automatic,1d8hd58d94f197802,ca,41,100895,white,gray,j star fiat & maserati of anaheim hills,4650,8000,Wed May 27 2015 05:15:00,8000,0.41875,High,May 2015,2
Ford,Expedition,XLT,suv,automatic,1fmru15w14la70248,ca,41,141441,blue,gray,david wilsons ford of orange,4075,3100,Wed May 27 2015 05:30:00,3100,-0.31451612903225806,Low,May 2015,2
Unknown,Unknown,Unknown,Unknown,Unknown,1fmfu15l44lb44528,ca,2,174523,silver,gray,consumer portfolio services,2925,1400,Wed Jun 03 2015 04:00:00,1400,-1.0892857142857142,Low,June 2015,2
Dodge,Ram Pickup 2500,SLT,quad cab,automatic,3d7ku28c94g217724,tx,19,93324,brown,brown,the seyara motors co,20200,18500,Wed May 27 2015 03:05:00,18500,-0.0918918918918919,Low,May 2015,2
Dodge,Ram Pickup 1500,SLT,quad cab,automatic,1d7hu18dx4s729482,va,27,88384,white,gray,r addington company,10150,10800,Thu May 28 2015 02:35:00,10800,0.06018518518518518,Low,May 2015,2
Dodge,Ram Pickup 1500,SLT,quad cab,automatic,1d7ha18n14s542682,sc,19,99063,blue,black,meridian remarketing,6700,6200,Thu May 28 2015 02:30:00,6200,-0.08064516129032258,Low,May 2015,2
